ctype1,status,label,text
INCOME,SUCCESS,INCOME,您尾号为0026的普通存折02日16:20工资存入￥3996.00元余额￥3996.00元，【吉林银行】
INCOME,SUCCESS,INCOME,您尾号为0008的借记卡03日20:03跨行转入存入￥14500.00元余额￥40080.78元，【吉林银行】
INCOME,SUCCESS,INCOME,您尾号0506的账户于12月03日13时01分操作一笔财付通退货交易交易，交易存入￥22.00元余额￥718.93元，【吉林银行】
INCOME,SUCCESS,INCOME,您尾号0506的账户于12月03日13时01分操作一笔财付通退货交易交易，交易存入￥22.00元余额￥718.93元，【吉林银行】
INCOME,SUCCESS,INCOME,您尾号为0008的借记卡03日20:03跨行转入存入￥14500.00元余额￥40080.78元，【吉林银行】
INCOME,SUCCESS,INCOME,您尾号为0008的借记卡03日20:03跨行转入存入￥14500.00元余额￥40080.78元，【吉林银行】
PAYOUT,SUCCESS,PAYOUT,崔峦峰于12月02日21:00向您的账户66303转账RMB1000.00，摘要：无。
STATUS,SUCCESS,STATUS,【吉林银行】您尾号4849的信用卡于12月1日已经激活。
PAYOUT,SUCCESS,PAYOUT,【吉林银行】赵玲玲于88月88日88:88向您的账户88888转账RMB8888.88，摘要：无。
STATUS,SUCCESS,STATUS,【吉林银行】您尾号0476的信用卡于12月1日销户成功。
INCOME,SUCCESS,INCOME,您尾号0506的账户于12月03日13时01分操作一笔财付通退货交易交易，交易存入￥22.00元余额￥718.93元，【吉林银行】
PAYOUT,SUCCESS,PAYOUT,尊敬的客户，您的公司账户699992016年12月01日10时57分跨行转账转出￥4.00元当前余额为￥30632.34元，【吉林银行】
STATUS,SUCCESS,STATUS,【吉林银行】您尾号1695的信用卡销卡成功。
PAYOUT,SUCCESS,PAYOUT,【吉林银行】您尾号为8888的借记卡88日88:88大额存单开户支出￥888888.88元
PAYOUT,SUCCESS,PAYOUT,【吉林银行】您尾号为8888的普通存折88日88:88行内转账网银支出￥8888.88元
PAYOUT,SUCCESS,PAYOUT,【吉林银行】您尾号8888的信用卡于8月8日发生一笔消费，金额人民币8888.88元，在账单日前回复FQLH卡号后四位期数金额（88
PAYOUT,SUCCESS,PAYOUT,【吉林银行】您尾号9999的信用卡于11月11日发生一笔分期付款，金额新加坡元888.88元，详询<#num#>-<#num#>-<#num#>。
BILLREMIND,SUCCESS,BILLREMIND,【哈尔滨银行】您11月丁香普惠金卡账单金额为1111.11元（不含丁香借条未还本金），剩余未还金额为1111.11元，最后还款日为1月1日，如已还款无需理会，详见哈行信用卡APP
STATUS,SUCCESS,STATUS,【哈尔滨银行】您尾号1111普惠金卡近期有未足额偿还的丁香借条，已按万分之五收取利息，请及时将充足金额还款至信用卡中。
STATUS,SUCCESS,STATUS,【哈尔滨银行】您尾号1111的信用卡1月1日密码修改成功。
STATUS,SUCCESS,STATUS,【哈尔滨银行】您尾号为1111的信用卡1月1日已经止付成功。
STATUS,SUCCESS,STATUS,【哈尔滨银行】您尾号为1111的丁香普惠金信用卡有1笔业务即将于1111年1月1日到期，请您关注近期借条到期情况，避免产生额外费用，详见哈行信用卡APP
,IGNORE,IGNORE,【哈尔滨银行】您的信用卡于1月1日对本金为人民币11111.11元的账单分期终止成功，详见哈行信用卡APP账单查询
,IGNORE,IGNORE,【哈尔滨银行】尊敬的客户，您的信用卡已于11月11日寄出，单号1111111111111，请您注意查收。
,IGNORE,IGNORE,【哈尔滨银行】尊敬的客户，感谢您申请哈尔滨银行信用卡，您的信用卡已于11月11日寄出，单号1111111111111，请您注意查收。
,IGNORE,IGNORE,【哈尔滨银行】尊敬的客户，感谢您申请哈尔滨银行信用卡，抱歉的通知您，因综合评分不足，您的申请未能获批，期待您持续关注与支持！
,IGNORE,IGNORE,【哈尔滨银行】您丁香普惠金卡当前分期剩余未结清本金合计11111.11元（包含丁香借条），如需提前还款，请拨打客服
,IGNORE,IGNORE,【哈尔滨银行】尊敬的客户：因综合评分不足，您的账户暂时无法进行额度调整，感谢您对哈行信用卡的支持。
OVERDUES,SUCCESS,OVERDUES,尊敬的客户，您于2008年03月12日在我行取得的140000.00元贷款已全部或部分逾期，提示您尽快向扣款账户存入足额资金，以免影响您的征信记录。
STATUS,SUCCESS,STATUS,您尾号0005的卡于12月02日20:32发生发生挂失/撤挂（撤挂）.【哈尔滨银行】
STATUS,SUCCESS,STATUS,您尾号2956的账户于04月06日14:56发生挂失/撤挂（挂失）.【哈尔滨银行】
STATUS,SUCCESS,STATUS,【哈尔滨银行】您尾号0562的信用卡12月3日完成挂失。
STATUS,SUCCESS,STATUS,【哈尔滨银行】您尾号0562的信用卡12月3日已经激活。
STATUS,SUCCESS,STATUS,【哈尔滨银行】您的信用卡（尾号2646）卡片解挂成功有疑问请
,IGNORE,IGNORE,亲爱的李淑伟，我们为您开立了小哈账户【哈尔滨银行】
,IGNORE,IGNORE,哈尔滨银行推出全新二维码扫码支付-惠财通。
,IGNORE,IGNORE,尊敬的姜晓亮您已将网络银行的交易限额调整为单笔200.00元日累计800.00元年累计24000.00元，日交易笔数5笔如有疑问请
,IGNORE,IGNORE,您尾号4525的卡于01月05日12:42发生挂失/撤挂.【哈尔滨银行】
,IGNORE,IGNORE,您尾号2085的卡于01月03日08:52开通/变更短信签约.用心服务，用益体现，手机银行http://wap.hrbb.com.cn。
INCOME,SUCCESS,INCOME,【哈尔滨银行】您尾号为1111的卡于1月1日11:11:11银联入账（中央储备粮鹤岗直属库）人民币111111.11元
INCOME,SUCCESS,INCOME,【哈尔滨银行】您尾号1111的卡于1月1日11:11:11转入人民币11111.11元（定期存款部提）
INCOME,SUCCESS,INCOME,【哈尔滨银行】贵企业尾号1111的账户于1月1日11:11:11转入人民币1111.11元
INCOME,SUCCESS,INCOME,【哈尔滨银行】您尾号1111的信用卡1月1日11时11分还款111.11人民币，您本期账单剩余应还金额为1111.11人民币，详见哈行信用卡APP
INCOME,SUCCESS,INCOME,哈尔滨银行成功发放养老金5599.38元，卡片尾号（4314）【哈尔滨银行】
STATUS,SUCCESS,STATUS,【哈尔滨银行】尊敬的客户，您哈尔滨银行尾号1111的信用卡于11日11时11分发生消费1.11欧元，如您确认交易请回复yz1111；如非您本人交易，可回复ty1111止付卡片。
STATUS,SUCCESS,STATUS,【哈尔滨银行】尊敬的持卡人，为了方便您的使用，我行希望将您尾号为1111的信用卡临时额度调整至11111元，有效期至1111-11-1
LOAN,SUCCESS,LOAN,【哈尔滨银行】您尾号为1111的丁香普惠金信用卡有借条业务将于1111年1月1日到期，截止1月1日应还款1111.11元，还款请至哈行
BILLREMIND,SUCCESS,BILLREMIND,【哈尔滨银行】您11月11日标准信用卡人民币账单金额为1111.11元，剩余应还金额为1111.11元人民币，到期还款日为1月1日，如
PAYOUT,SUCCESS,PAYOUT,尊敬的客户您好！您的贷款于2017年05月31成功偿还100000.00元，【哈尔滨银行】
PAYOUT,SUCCESS,PAYOUT,尊敬的路宏伟女士/先生，您尾号为8580的账户，成功购买我行丁香花理财富赢201701号04期理财产品50000.00份，扣划资金50000.00元，感谢您的支持，祝您愉快。
PAYOUT,SUCCESS,PAYOUT,尊敬的客户王殿财，我行于1111年11月11日收到您的还款11111.11元，感谢您对我行工作的支持与配合。
PAYOUT,SUCCESS,PAYOUT,尊敬的客户张然，我行于2016年12月01日收到您的还款30020.00元，感谢您对我行工作的支持与配合。
PAYOUT,SUCCESS,PAYOUT,哈尔滨银行成功代扣医保219.80元属期（201605）卡片尾号（8419）余额1.20元医保咨询
PAYOUT,SUCCESS,PAYOUT,您尾号9668的卡于01月09日20:33发生贷记卡自扣还款应扣金额383.53实扣金额0.68元.贷记卡号后4位6969.用心服务，用益体现，手机银行http://wap.hrbb.com.cn。
PAYOUT,SUCCESS,PAYOUT,尊敬的客户您好！您的贷款（还款帐号尾号4267）于2016年04月09成功偿还200875.32元，【哈尔滨银行】
BILLREMIND,SUCCESS,BILLREMIND,【哈尔滨银行】您11月标准信用卡人民币账单金额为11.11元，最低还款额11.11元，到期还款日1月1日，如已还款无需理会，详见哈行信用卡APP
BILLREMIND,SUCCESS,BILLREMIND,【哈尔滨银行】您11月丁香普惠金卡账单金额为1111.11元（不含丁香借条未还本金），最低还款额1111.11元，到期还款日1月1日，如已还款无需理会，详见哈行信用卡APP
STAGING,SUCCESS,STAGING,【哈尔滨银行】您已对账单中人民币1111.11元成功申请11期账单分期，每期本金111.11元，每期手续费11.11元，您需在本期账单最后还款日前偿
PAYOUT,SUCCESS,PAYOUT,【哈尔滨银行】尊敬的用户：您的账号11111111111已成功充值话费11元，
STAGING,SUCCESS,STAGING,【哈尔滨银行】您尾号1111的信用卡现金分期业务已申请成功，本金1111.11元将转入您的借记卡账户。
LOAN,SUCCESS,LOAN,【哈尔滨银行】您尾号为1111的丁香普惠金信用卡有借条业务将于1111年1月1日到期，截止1月1日应还款11111.11元，还款请至哈行信用卡APP操作。
STATUS,SUCCESS,STATUS,【哈尔滨银行】尊敬的信用卡客户，您尾号为1111的信用卡临时额度已调至11111元，有效期至1111-11-11，
PAYOUT,SUCCESS,PAYOUT,【哈尔滨银行】您尾号1111的信用卡1月1日11时11分消费1.11人民币。
PAYOUT,SUCCESS,PAYOUT,【哈尔滨银行】您尾号1111的卡于1月1日11:11:11定期存款支取人民币11111.11元（销户）
PAYOUT,SUCCESS,PAYOUT,【哈尔滨银行】贵企业尾号1111的账户于1月1日11:11:11转出人民币1111.11元
INCOME,SUCCESS,INCOME,【哈尔滨银行】您尾号1111的信用卡1月1日11时11分退货11.11人民币。
STAGING,SUCCESS,STAGING,【哈尔滨银行】尊敬的张丽丽女士：您金额为2761.00元的消费分期付款申请已被核准，分12期偿还。
BILLREMIND,SUCCESS,BILLREMIND,哈尔滨银行温馨提示：尊敬的张彤客户，您的400000.00元贷款按照还款计划本期应还金额7854.59元，到期还款日2017/01/21。
BILLREMIND,SUCCESS,BILLREMIND,尊敬的（王巧）客户，您的贷款截至（2017/01/21）欠款（236.96）元，请及时向扣款账户存入足额资金，以免影响您的个人征信（扣款金额以实际扣款为准）【哈尔滨银行】
BILLREMIND,SUCCESS,BILLREMIND,尊敬的客户您好，您在哈尔滨银行账号为1229513297481295的贷款到本月20日利息预计650663.65元，请您在20日前到我行办理付息手续。
BILLREMIND,SUCCESS,BILLREMIND,尊敬的客户您好，您在哈尔滨银行账号为1212011852783568的贷款到本月20日利息48218.13元，实扣利息0.00元，【哈尔滨银行】
LOAN,SUCCESS,LOAN,尊敬的刘洋您好，您于2017年01月09日01时18分在优分期商城平台申请的300.00元贷款（1期）已成功发放。
LOAN,SUCCESS,LOAN,尊敬的朱忠合，您申请的贷款100000.00已成功发放，并转至您指定的账户。
LOAN,SUCCESS,LOAN,您向我行申请的话时贷贷款已经发放，我行将通过您上缴的联通套餐费用进行自动还款扣划，请确保按时足额缴纳联通套餐费用【哈尔滨银行】
,IGNORE,IGNORE,您向我行申请的话时贷贷款已经审核通过，请确保是您本人操作并按时足额缴纳联通套餐费用用于还款，否则将会影响到您的个人信用。
OVERDUES,SUCCESS,OVERDUES,【哈尔滨银行】尊敬的赵月女士，您信用卡上期账单216.24元人民币已逾期，请及时还款，如已还款无需理会。
PAYOUT,SUCCESS,PAYOUT,【哈尔滨银行】您尾号1111的卡于1月1日11:11:11定期存款转出人民币11111.11元（定期存款部提）
STAGING,SUCCESS,STAGING,【哈尔滨银行】您已对账单中人民币1111.11元成功申请11期账单分期，每期本金111.11元，每期手续费11.11元，您需在本期账单最后还款日前偿还剩余账单金额，以免产生利息和违约金。
PAYOUT,SUCCESS,PAYOUT,【唐山银行】您尾号1111的卡于11月11日11:11通过自助终端向尾号1111的卡转出11111.11元
PAYOUT,SUCCESS,PAYOUT,【唐山银行】尊敬的客户：您尾号1111的单位卡于11月11日11:11智能设备转账汇款支出111111.11元
INCOME,SUCCESS,INCOME,【唐山银行】您好，您推荐的客户李学江完成任务，您获得奖励11.11元，已转入您尾号1111的卡，客服
INCOME,SUCCESS,INCOME,【唐山银行】尊敬的客户：您尾号1111的单位卡于11月11日11:11智能设备转账汇款转入111111.11元
INCOME,SUCCESS,INCOME,【唐山银行】尊敬的客户：您尾号1111的卡于11月11日11:11智能设备转账汇款转入111111.11元
PAYOUT,SUCCESS,PAYOUT,【唐山银行】您尾号1111的卡于11月11日11:11在他行柜面通取款11111.11元
INCOME,SUCCESS,INCOME,【唐山银行】您尾号1111的卡于11月11日11:11由于安享存A－1产品结息转入1111.11元
INCOME,SUCCESS,INCOME,【唐山银行】您尾号1111的卡于11月11日11:11通过自助终端存款1111.11元
INCOME,SUCCESS,INCOME,【唐山银行】您账户1111于1111年11月11日银联入账（北京钱袋宝支付技术有限公司备付金）人民币111.11元
PAYOUT,SUCCESS,PAYOUT,【唐山银行】尊敬的客户：您尾号1111的卡于11月11日11:11智能设备转账汇款支出111111.11元
PAYOUT,SUCCESS,PAYOUT,您的帐户（后4位3045）于2016-12-03付（电费（一户通）12881.35。
INCOME,SUCCESS,INCOME,【嘉兴银行】您尾号7052卡片10:21:57收（工资）4249.00余额4249.00。
PAYOUT,SUCCESS,PAYOUT,【嘉兴银行】您尾号8888卡片88:88:88支出（三水湾景湖路超市）人民币88.88
PAYOUT,SUCCESS,PAYOUT,【嘉兴银行】您尾号8888帐户88:88:88收入（受托支付本行）人民币888888.88
INCOME,SUCCESS,INCOME,【嘉兴银行】您尾号8888帐户88:88:88收入（受托支付本行）人民币888888.88
STATUS,SUCCESS,STATUS,【嘉兴银行】您的888888888888888888在我行营业网点（网点号:8888）刚做了挂失交易
LOAN,SUCCESS,LOAN,【嘉兴银行】【嘉兴银行】您好，您申请的用于支付“遥米租车”押金的个人贷款已成功发放，贷款金额8888.88元，
PAYOUT,SUCCESS,PAYOUT,您尾号8499卡片16:17:40付（123）100.00余额24766.95。
PAYOUT,SUCCESS,PAYOUT,您尾号0936帐户10:06:55付（货款）2217.15余额162712.34。
PAYOUT,SUCCESS,PAYOUT,您的南湖卡（后4位6515）于2016-12-01付（短信月费）2.00。
INCOME,SUCCESS,INCOME,您尾号4728帐户11:09:29收（现金存入）70000.00余额120004.52。
BILLREMIND,SUCCESS,BILLREMIND,您的贷款（金额:12346.99）将于2016-12-04到期。
BILLREMIND,SUCCESS,BILLREMIND,【四川农信】您本期7777年77月77日应还款金额77777.77元，尾号为7777账户截止今早7:77余额不足，请于7777年77月
INCOME,SUCCESS,INCOME,【四川农信】您尾号7777的账户于77月77日77时77分到账人民币77777.77元（鱼龙山产业扶贫示范带）
OVERDUES,SUCCESS,OVERDUES,【四川农信】尊敬的米易县宁远石材有限公司：您的借据尾号为11-111的贷款利息已逾期，逾期信息将按规定报送人民银行征信系统，请及时归还，感谢您的配合。
